SampleID,,0
WH02,WH02,0.0028712133207687797
WH02,SK02,2.6412024176214108e-05
WH02,KB03,0.0
WH02,BE01,0.0
WH02,SW08,0.0
WH02,BB23,0.0
WH02,BB36,0.0
WH02,GD01,0.0
WH02,GB96,0.0
WH02,LL17,0.0
WH02,IU07,0.0
WH02,FI01,0.0
SK02,WH02,2.450486422085822e-06
SK02,SK02,0.002109066582859153
SK02,KB03,0.0
SK02,BE01,0.0
SK02,SW08,0.0
SK02,BB23,0.0
SK02,BB36,0.0
SK02,GD01,0.0
SK02,GB96,0.0
SK02,LL17,0.0
SK02,IU07,0.0
SK02,FI01,0.0
KB03,WH02,0.0
KB03,SK02,0.0
KB03,KB03,0.0011864220395278748
KB03,BE01,0.0002925960444883883
KB03,SW08,0.00012821628138881498
KB03,BB23,0.0
KB03,BB36,7.778199789076848e-09
KB03,GD01,0.0
KB03,GB96,0.0
KB03,LL17,0.0
KB03,IU07,0.0
KB03,FI01,0.0
BE01,WH02,0.0
BE01,SK02,0.0
BE01,KB03,0.0003574070109780998
BE01,BE01,0.0010418374956759969
BE01,SW08,7.981899458144512e-05
BE01,BB23,0.0
BE01,BB36,0.0
BE01,GD01,0.0
BE01,GB96,0.0
BE01,LL17,0.0
BE01,IU07,0.0
BE01,FI01,0.0
SW08,WH02,0.0
SW08,SK02,0.0
SW08,KB03,0.00017204807623975185
SW08,BE01,2.4626930111238528e-05
SW08,SW08,0.0007045662249150591
SW08,BB23,1.9578826176952056e-07
SW08,BB36,4.681078143824406e-09
SW08,GD01,0.0
SW08,GB96,0.0
SW08,LL17,0.0
SW08,IU07,0.0
SW08,FI01,0.0
BB23,WH02,0.0
BB23,SK02,0.0
BB23,KB03,0.0
BB23,BE01,0.0
BB23,SW08,0.0
BB23,BB23,0.0006432616954197824
BB23,BB36,0.00016071635407720046
BB23,GD01,4.0802544906854085e-06
BB23,GB96,0.0
BB23,LL17,0.0
BB23,IU07,0.0
BB23,FI01,0.0
BB36,WH02,0.0
BB36,SK02,0.0
BB36,KB03,0.0
BB36,BE01,0.0
BB36,SW08,1.0483408957163396e-08
BB36,BB23,0.0002793014385955711
BB36,BB36,0.0005570728504408322
BB36,GD01,2.2497202264751082e-05
BB36,GB96,0.0
BB36,LL17,0.0
BB36,IU07,0.0
BB36,FI01,0.0
GD01,WH02,0.0
GD01,SK02,0.0
GD01,KB03,0.0
GD01,BE01,0.0
GD01,SW08,0.0
GD01,BB23,8.463691265679189e-10
GD01,BB36,0.0
GD01,GD01,0.0015207942429800573
GD01,GB96,0.0
GD01,LL17,0.0
GD01,IU07,0.0
GD01,FI01,0.0
GB96,WH02,0.0
GB96,SK02,0.0
GB96,KB03,0.0
GB96,BE01,0.0
GB96,SW08,0.0
GB96,BB23,0.0
GB96,BB36,0.0
GB96,GD01,0.0
GB96,GB96,0.0007652557868903446
GB96,LL17,0.0
GB96,IU07,0.0
GB96,FI01,0.0
LL17,WH02,0.0
LL17,SK02,0.0
LL17,KB03,0.0
LL17,BE01,0.0
LL17,SW08,0.0
LL17,BB23,0.0
LL17,BB36,0.0
LL17,GD01,0.0
LL17,GB96,0.0
LL17,LL17,0.001272294365468326
LL17,IU07,0.0001380475148186898
LL17,FI01,5.034670732940121e-06
IU07,WH02,0.0
IU07,SK02,0.0
IU07,KB03,0.0
IU07,BE01,0.0
IU07,SW08,0.0
IU07,BB23,0.0
IU07,BB36,0.0
IU07,GD01,0.0
IU07,GB96,0.0
IU07,LL17,0.0001075177946326056
IU07,IU07,0.001292817065818266
IU07,FI01,1.1395726516932814e-08
FI01,WH02,0.0
FI01,SK02,0.0
FI01,KB03,0.0
FI01,BE01,0.0
FI01,SW08,0.0
FI01,BB23,0.0
FI01,BB36,0.0
FI01,GD01,0.0
FI01,GB96,0.0
FI01,LL17,9.421398103946098e-06
FI01,IU07,8.229734113239383e-05
FI01,FI01,0.00091596796999835
